from,to
PERSON_0000000697,PERSON_0000000739
PERSON_0000000697,PERSON_0000000789
PERSON_0000000697,PERSON_0000000793
PERSON_0000000697,PERSON_0000000847
PERSON_0000000697,PERSON_0000000932
PERSON_0000000697,PERSON_0000000956
PERSON_0000000697,PERSON_0000000113
PERSON_0000000697,PERSON_0000000078
PERSON_0000000697,PERSON_0000000518
PERSON_0000000697,PERSON_0000000500
PERSON_0000000697,PERSON_0000000283
PERSON_0000000697,PERSON_0000000279
PERSON_0000000697,PERSON_0000000213
PERSON_0000000697,PERSON_0000000499
PERSON_0000000697,PERSON_0000000330
PERSON_0000000697,PERSON_0000000610
PERSON_0000000697,PERSON_0000000126
PERSON_0000000697,PERSON_0000000144
PERSON_0000000697,PERSON_0000000020
PERSON_0000000697,PERSON_0000000450
PERSON_0000000697,PERSON_0000000446
PERSON_0000000239,PERSON_0000000997
PERSON_0000000239,PERSON_0000000995
PERSON_0000000239,PERSON_0000000962
PERSON_0000000239,PERSON_0000000901
PERSON_0000000239,PERSON_0000000812
PERSON_0000000239,PERSON_0000000680
PERSON_0000000239,PERSON_0000000439
PERSON_0000000239,PERSON_0000000391
PERSON_0000000239,PERSON_0000000379
PERSON_0000000239,PERSON_0000000313
PERSON_0000000239,PERSON_0000000258
PERSON_0000000239,PERSON_0000000514
PERSON_0000000239,PERSON_0000000201
PERSON_0000000239,PERSON_0000000085
PERSON_0000000724,PERSON_0000000949
PERSON_0000000724,PERSON_0000000838
PERSON_0000000724,PERSON_0000000728
PERSON_0000000724,PERSON_0000000794
PERSON_0000000724,PERSON_0000000542
PERSON_0000000724,PERSON_0000000057
PERSON_0000000724,PERSON_0000000405
PERSON_0000000724,PERSON_0000000085
PERSON_0000000724,PERSON_0000000269
PERSON_0000000724,PERSON_0000000002
PERSON_0000000724,PERSON_0000000161
PERSON_0000000724,PERSON_0000000237
PERSON_0000000724,PERSON_0000000028
PERSON_0000000724,PERSON_0000000644
PERSON_0000000724,PERSON_0000000027
PERSON_0000000724,PERSON_0000000484
PERSON_0000000724,PERSON_0000000507
PERSON_0000000724,PERSON_0000000210
PERSON_0000000724,PERSON_0000000289
PERSON_0000000724,PERSON_0000000453
PERSON_0000000898,PERSON_0000000935
PERSON_0000000898,PERSON_0000000941
PERSON_0000000898,PERSON_0000000943
PERSON_0000000898,PERSON_0000000201
PERSON_0000000898,PERSON_0000000453
PERSON_0000000898,PERSON_0000000038
PERSON_0000000898,PERSON_0000000004
PERSON_0000000898,PERSON_0000000633
PERSON_0000000898,PERSON_0000000254
PERSON_0000000898,PERSON_0000000654
PERSON_0000000898,PERSON_0000000328
PERSON_0000000898,PERSON_0000000699
PERSON_0000000898,PERSON_0000000743
PERSON_0000000898,PERSON_0000000349
PERSON_0000000898,PERSON_0000000805
PERSON_0000000898,PERSON_0000000813
PERSON_0000000898,PERSON_0000000689
PERSON_0000000898,PERSON_0000000729
PERSON_0000000898,PERSON_0000000058
PERSON_0000000898,PERSON_0000000686
PERSON_0000000898,PERSON_0000000484
PERSON_0000000898,PERSON_0000000795
PERSON_0000000898,PERSON_0000000687
PERSON_0000000982,PERSON_0000000143
PERSON_0000000982,PERSON_0000000139
PERSON_0000000982,PERSON_0000000234
PERSON_0000000982,PERSON_0000000769
PERSON_0000000982,PERSON_0000000627
PERSON_0000000982,PERSON_0000000892
PERSON_0000000982,PERSON_0000000909
PERSON_0000000982,PERSON_0000000161
PERSON_0000000982,PERSON_0000000151
PERSON_0000000982,PERSON_0000000975
PERSON_0000000982,PERSON_0000000667
PERSON_0000000982,PERSON_0000000801
PERSON_0000000982,PERSON_0000000895
PERSON_0000000982,PERSON_0000000289
PERSON_0000000982,PERSON_0000000024
PERSON_0000000982,PERSON_0000000120
PERSON_0000000508,PERSON_0000000966
PERSON_0000000508,PERSON_0000000540
PERSON_0000000508,PERSON_0000000575
PERSON_0000000508,PERSON_0000000642
PERSON_0000000508,PERSON_0000000710
PERSON_0000000508,PERSON_0000000767
PERSON_0000000508,PERSON_0000000818
PERSON_0000000508,PERSON_0000000821
PERSON_0000000508,PERSON_0000000290
PERSON_0000000508,PERSON_0000000449
PERSON_0000000508,PERSON_0000000228
PERSON_0000000508,PERSON_0000000065
PERSON_0000000508,PERSON_0000000056
PERSON_0000000508,PERSON_0000000194
PERSON_0000000508,PERSON_0000000181
PERSON_0000000508,PERSON_0000000415
PERSON_0000000508,PERSON_0000000243
PERSON_0000000508,PERSON_0000000102
PERSON_0000000508,PERSON_0000000470
PERSON_0000000508,PERSON_0000000277
PERSON_0000000508,PERSON_0000000351
PERSON_0000000508,PERSON_0000000451
PERSON_0000000508,PERSON_0000000474
PERSON_0000000153,PERSON_0000000939
PERSON_0000000153,PERSON_0000000918
PERSON_0000000153,PERSON_0000000902
PERSON_0000000153,PERSON_0000000890
PERSON_0000000153,PERSON_0000000846
PERSON_0000000153,PERSON_0000000844
PERSON_0000000153,PERSON_0000000667
PERSON_0000000153,PERSON_0000000630
PERSON_0000000153,PERSON_0000000477
PERSON_0000000153,PERSON_0000000470
PERSON_0000000153,PERSON_0000000266
PERSON_0000000153,PERSON_0000000264
PERSON_0000000153,PERSON_0000000242
PERSON_0000000153,PERSON_0000000235
PERSON_0000000153,PERSON_0000000599
PERSON_0000000153,PERSON_0000000146
PERSON_0000000153,PERSON_0000000047
PERSON_0000000153,PERSON_0000000029
PERSON_0000000153,PERSON_0000000024
PERSON_0000000153,PERSON_0000000034
PERSON_0000000153,PERSON_0000000148
PERSON_0000000153,PERSON_0000000150
PERSON_0000000095,PERSON_0000000992
PERSON_0000000095,PERSON_0000000975
PERSON_0000000095,PERSON_0000000946
PERSON_0000000095,PERSON_0000000912
PERSON_0000000095,PERSON_0000000859
PERSON_0000000095,PERSON_0000000774
PERSON_0000000095,PERSON_0000000617
PERSON_0000000095,PERSON_0000000607
PERSON_0000000095,PERSON_0000000493
PERSON_0000000095,PERSON_0000000608
PERSON_0000000095,PERSON_0000000435
PERSON_0000000095,PERSON_0000000441
PERSON_0000000095,PERSON_0000000104
PERSON_0000000095,PERSON_0000000176
PERSON_0000000095,PERSON_0000000218
PERSON_0000000095,PERSON_0000000287
PERSON_0000000095,PERSON_0000000506
PERSON_0000000095,PERSON_0000000314
PERSON_0000000095,PERSON_0000000341
PERSON_0000000095,PERSON_0000000412
PERSON_0000000095,PERSON_0000000308
PERSON_0000000095,PERSON_0000000084
PERSON_0000000095,PERSON_0000000076
PERSON_0000000275,PERSON_0000000843
PERSON_0000000275,PERSON_0000000858
PERSON_0000000275,PERSON_0000000716
PERSON_0000000275,PERSON_0000000993
PERSON_0000000275,PERSON_0000000648
PERSON_0000000275,PERSON_0000000668
PERSON_0000000275,PERSON_0000000578
PERSON_0000000275,PERSON_0000000493
PERSON_0000000275,PERSON_0000000468
PERSON_0000000275,PERSON_0000000377
PERSON_0000000275,PERSON_0000000370
PERSON_0000000275,PERSON_0000000628
PERSON_0000000275,PERSON_0000000104
PERSON_0000000275,PERSON_0000000090
PERSON_0000000275,PERSON_0000000254
PERSON_0000000275,PERSON_0000000145
PERSON_0000000275,PERSON_0000000027
PERSON_0000000275,PERSON_0000000058
PERSON_0000000275,PERSON_0000000198
PERSON_0000000009,PERSON_0000000569
PERSON_0000000009,PERSON_0000000992
PERSON_0000000009,PERSON_0000000905
PERSON_0000000009,PERSON_0000000803
PERSON_0000000009,PERSON_0000000708
PERSON_0000000009,PERSON_0000000571
PERSON_0000000009,PERSON_0000000563
PERSON_0000000009,PERSON_0000000073
PERSON_0000000009,PERSON_0000000523
PERSON_0000000009,PERSON_0000000433
PERSON_0000000009,PERSON_0000000394
PERSON_0000000009,PERSON_0000000216
PERSON_0000000009,PERSON_0000000133
PERSON_0000000009,PERSON_0000000542
PERSON_0000000013,PERSON_0000000518
PERSON_0000000013,PERSON_0000000527
PERSON_0000000013,PERSON_0000000548
PERSON_0000000013,PERSON_0000000946
PERSON_0000000013,PERSON_0000000692
PERSON_0000000013,PERSON_0000000891
PERSON_0000000013,PERSON_0000000700
PERSON_0000000013,PERSON_0000000721
PERSON_0000000013,PERSON_0000000908
PERSON_0000000013,PERSON_0000000493
PERSON_0000000013,PERSON_0000000698
PERSON_0000000013,PERSON_0000000386
PERSON_0000000013,PERSON_0000000243
PERSON_0000000013,PERSON_0000000301
PERSON_0000000013,PERSON_0000000048
PERSON_0000000013,PERSON_0000000169
PERSON_0000000013,PERSON_0000000182
PERSON_0000000013,PERSON_0000000209
PERSON_0000000013,PERSON_0000000051
PERSON_0000000013,PERSON_0000000255
PERSON_0000000013,PERSON_0000000272
PERSON_0000000013,PERSON_0000000294
PERSON_0000000013,PERSON_0000000229
PERSON_0000000013,PERSON_0000000319
PERSON_0000000754,PERSON_0000000909
PERSON_0000000754,PERSON_0000000904
PERSON_0000000754,PERSON_0000000911
PERSON_0000000754,PERSON_0000000767
PERSON_0000000754,PERSON_0000000846
PERSON_0000000754,PERSON_0000000623
PERSON_0000000754,PERSON_0000000702
PERSON_0000000754,PERSON_0000000727
PERSON_0000000754,PERSON_0000000246
PERSON_0000000754,PERSON_0000000177
PERSON_0000000754,PERSON_0000000271
PERSON_0000000754,PERSON_0000000658
PERSON_0000000754,PERSON_0000000743
PERSON_0000000754,PERSON_0000000606
PERSON_0000000754,PERSON_0000000619
PERSON_0000000754,PERSON_0000000142
PERSON_0000000754,PERSON_0000000036
PERSON_0000000754,PERSON_0000000698
PERSON_0000000754,PERSON_0000000472
PERSON_0000000754,PERSON_0000000572
PERSON_0000000754,PERSON_0000000219
PERSON_0000000754,PERSON_0000000475
PERSON_0000000754,PERSON_0000000470
PERSON_0000000754,PERSON_0000000471
PERSON_0000000591,PERSON_0000000903
PERSON_0000000591,PERSON_0000000976
PERSON_0000000591,PERSON_0000000957
PERSON_0000000591,PERSON_0000000939
PERSON_0000000591,PERSON_0000000924
PERSON_0000000591,PERSON_0000000892
PERSON_0000000591,PERSON_0000000596
PERSON_0000000591,PERSON_0000000828
PERSON_0000000591,PERSON_0000000795
PERSON_0000000591,PERSON_0000000702
PERSON_0000000591,PERSON_0000000691
PERSON_0000000591,PERSON_0000000861
PERSON_0000000591,PERSON_0000000015
PERSON_0000000591,PERSON_0000000178
PERSON_0000000591,PERSON_0000000048
PERSON_0000000591,PERSON_0000000540
PERSON_0000000591,PERSON_0000000385
PERSON_0000000591,PERSON_0000000023
PERSON_0000000591,PERSON_0000000484
PERSON_0000000591,PERSON_0000000441
PERSON_0000000591,PERSON_0000000363
PERSON_0000000591,PERSON_0000000382
PERSON_0000000591,PERSON_0000000360
PERSON_0000000591,PERSON_0000000481
PERSON_0000000591,PERSON_0000000118
PERSON_0000000591,PERSON_0000000208
PERSON_0000000591,PERSON_0000000290
PERSON_0000000591,PERSON_0000000571
PERSON_0000000591,PERSON_0000000357
PERSON_0000000591,PERSON_0000000310
PERSON_0000000591,PERSON_0000000171
PERSON_0000000181,PERSON_0000000632
PERSON_0000000181,PERSON_0000000652
PERSON_0000000181,PERSON_0000000693
PERSON_0000000181,PERSON_0000000846
PERSON_0000000181,PERSON_0000000769
PERSON_0000000181,PERSON_0000000794
PERSON_0000000181,PERSON_0000000813
PERSON_0000000181,PERSON_0000000745
PERSON_0000000181,PERSON_0000000627
PERSON_0000000181,PERSON_0000000575
PERSON_0000000181,PERSON_0000000585
PERSON_0000000181,PERSON_0000000509
PERSON_0000000181,PERSON_0000000508
PERSON_0000000181,PERSON_0000000497
PERSON_0000000181,PERSON_0000000455
PERSON_0000000181,PERSON_0000000453
PERSON_0000000181,PERSON_0000000366
PERSON_0000000181,PERSON_0000000346
PERSON_0000000181,PERSON_0000000599
PERSON_0000000181,PERSON_0000000033
PERSON_0000000181,PERSON_0000000131
PERSON_0000000181,PERSON_0000000138
PERSON_0000000181,PERSON_0000000097
PERSON_0000000181,PERSON_0000000064
PERSON_0000000181,PERSON_0000000103
PERSON_0000000181,PERSON_0000000161
PERSON_0000000779,PERSON_0000000993
PERSON_0000000779,PERSON_0000000975
PERSON_0000000779,PERSON_0000000957
PERSON_0000000779,PERSON_0000000943
PERSON_0000000779,PERSON_0000000863
PERSON_0000000779,PERSON_0000000825
PERSON_0000000779,PERSON_0000000015
PERSON_0000000779,PERSON_0000000014
PERSON_0000000779,PERSON_0000000484
PERSON_0000000779,PERSON_0000000528
PERSON_0000000779,PERSON_0000000580
PERSON_0000000779,PERSON_0000000129
PERSON_0000000779,PERSON_0000000262
PERSON_0000000779,PERSON_0000000185
PERSON_0000000779,PERSON_0000000148
PERSON_0000000779,PERSON_0000000549
PERSON_0000000779,PERSON_0000000483
PERSON_0000000779,PERSON_0000000060
PERSON_0000000779,PERSON_0000000411
PERSON_0000000779,PERSON_0000000076
PERSON_0000000779,PERSON_0000000360
PERSON_0000000779,PERSON_0000000641
PERSON_0000000779,PERSON_0000000023
PERSON_0000000779,PERSON_0000000247
PERSON_0000000969,PERSON_0000000775
PERSON_0000000969,PERSON_0000000617
PERSON_0000000969,PERSON_0000000457
PERSON_0000000969,PERSON_0000000781
PERSON_0000000969,PERSON_0000000643
PERSON_0000000969,PERSON_0000000556
PERSON_0000000969,PERSON_0000000618
PERSON_0000000969,PERSON_0000000596
PERSON_0000000969,PERSON_0000000863
PERSON_0000000969,PERSON_0000000115
PERSON_0000000969,PERSON_0000000080
PERSON_0000000969,PERSON_0000000728
PERSON_0000000969,PERSON_0000000155
PERSON_0000000969,PERSON_0000000881
PERSON_0000000969,PERSON_0000000569
PERSON_0000000969,PERSON_0000000065
PERSON_0000000969,PERSON_0000000290
PERSON_0000000861,PERSON_0000000936
PERSON_0000000861,PERSON_0000000000
PERSON_0000000861,PERSON_0000000715
PERSON_0000000861,PERSON_0000000191
PERSON_0000000861,PERSON_0000000509
PERSON_0000000861,PERSON_0000000061
PERSON_0000000861,PERSON_0000000648
PERSON_0000000861,PERSON_0000000591
PERSON_0000000861,PERSON_0000000340
PERSON_0000000861,PERSON_0000000397
PERSON_0000000861,PERSON_0000000404
PERSON_0000000861,PERSON_0000000290
PERSON_0000000861,PERSON_0000000530
PERSON_0000000861,PERSON_0000000811
PERSON_0000000861,PERSON_0000000739
PERSON_0000000861,PERSON_0000000388
PERSON_0000000699,PERSON_0000000782
PERSON_0000000699,PERSON_0000000807
PERSON_0000000699,PERSON_0000000850
PERSON_0000000699,PERSON_0000000854
PERSON_0000000699,PERSON_0000000898
PERSON_0000000699,PERSON_0000000373
PERSON_0000000699,PERSON_0000000596
PERSON_0000000699,PERSON_0000000394
PERSON_0000000699,PERSON_0000000226
PERSON_0000000699,PERSON_0000000377
PERSON_0000000699,PERSON_0000000607
PERSON_0000000699,PERSON_0000000400
PERSON_0000000699,PERSON_0000000160
PERSON_0000000699,PERSON_0000000641
PERSON_0000000699,PERSON_0000000387
PERSON_0000000699,PERSON_0000000018
PERSON_0000000699,PERSON_0000000364
PERSON_0000000699,PERSON_0000000408
PERSON_0000000699,PERSON_0000000402
PERSON_0000000699,PERSON_0000000140
PERSON_0000000699,PERSON_0000000681
PERSON_0000000699,PERSON_0000000356
PERSON_0000000699,PERSON_0000000512
PERSON_0000000075,PERSON_0000000584
PERSON_0000000075,PERSON_0000000968
PERSON_0000000075,PERSON_0000000874
PERSON_0000000075,PERSON_0000000820
PERSON_0000000075,PERSON_0000000768
PERSON_0000000075,PERSON_0000000747
PERSON_0000000075,PERSON_0000000662
PERSON_0000000075,PERSON_0000000586
PERSON_0000000075,PERSON_0000000534
PERSON_0000000075,PERSON_0000000507
PERSON_0000000075,PERSON_0000000496
PERSON_0000000075,PERSON_0000000488
PERSON_0000000075,PERSON_0000000478
PERSON_0000000075,PERSON_0000000423
PERSON_0000000075,PERSON_0000000411
PERSON_0000000075,PERSON_0000000249
PERSON_0000000075,PERSON_0000000224
PERSON_0000000075,PERSON_0000000184
PERSON_0000000075,PERSON_0000000092
PERSON_0000000902,PERSON_0000000945
PERSON_0000000902,PERSON_0000000201
PERSON_0000000902,PERSON_0000000628
PERSON_0000000902,PERSON_0000000307
PERSON_0000000902,PERSON_0000000483
PERSON_0000000902,PERSON_0000000127
PERSON_0000000902,PERSON_0000000214
PERSON_0000000902,PERSON_0000000795
PERSON_0000000902,PERSON_0000000682
PERSON_0000000902,PERSON_0000000153
PERSON_0000000902,PERSON_0000000653
PERSON_0000000902,PERSON_0000000213
PERSON_0000000902,PERSON_0000000037
PERSON_0000000902,PERSON_0000000137
PERSON_0000000902,PERSON_0000000844
PERSON_0000000902,PERSON_0000000024
PERSON_0000000661,PERSON_0000000847
PERSON_0000000661,PERSON_0000000980
PERSON_0000000661,PERSON_0000000832
PERSON_0000000661,PERSON_0000000690
PERSON_0000000661,PERSON_0000000732
PERSON_0000000661,PERSON_0000000707
PERSON_0000000661,PERSON_0000000744
PERSON_0000000661,PERSON_0000000586
PERSON_0000000661,PERSON_0000000589
PERSON_0000000661,PERSON_0000000272
PERSON_0000000661,PERSON_0000000026
PERSON_0000000661,PERSON_0000000299
PERSON_0000000661,PERSON_0000000261
PERSON_0000000661,PERSON_0000000506
PERSON_0000000661,PERSON_0000000263
PERSON_0000000661,PERSON_0000000409
PERSON_0000000661,PERSON_0000000015
PERSON_0000000661,PERSON_0000000374
PERSON_0000000661,PERSON_0000000489
PERSON_0000000661,PERSON_0000000535
PERSON_0000000661,PERSON_0000000465
PERSON_0000000661,PERSON_0000000425
PERSON_0000000595,PERSON_0000000695
PERSON_0000000595,PERSON_0000000906
PERSON_0000000595,PERSON_0000000838
PERSON_0000000595,PERSON_0000000618
PERSON_0000000595,PERSON_0000000601
PERSON_0000000595,PERSON_0000000600
PERSON_0000000595,PERSON_0000000625
PERSON_0000000595,PERSON_0000000099
PERSON_0000000595,PERSON_0000000053
PERSON_0000000595,PERSON_0000000592
PERSON_0000000595,PERSON_0000000205
PERSON_0000000595,PERSON_0000000135
PERSON_0000000595,PERSON_0000000471
PERSON_0000000595,PERSON_0000000584
PERSON_0000000595,PERSON_0000000088
PERSON_0000000595,PERSON_0000000071
PERSON_0000000595,PERSON_0000000127
PERSON_0000000595,PERSON_0000000464
PERSON_0000000595,PERSON_0000000452
PERSON_0000000595,PERSON_0000000328
PERSON_0000000765,PERSON_0000000833
PERSON_0000000765,PERSON_0000000839
PERSON_0000000765,PERSON_0000000841
PERSON_0000000765,PERSON_0000000873
PERSON_0000000765,PERSON_0000000945
PERSON_0000000765,PERSON_0000000979
PERSON_0000000765,PERSON_0000000121
PERSON_0000000765,PERSON_0000000414
PERSON_0000000765,PERSON_0000000653
PERSON_0000000765,PERSON_0000000123
PERSON_0000000765,PERSON_0000000003
PERSON_0000000765,PERSON_0000000587
PERSON_0000000765,PERSON_0000000541
PERSON_0000000765,PERSON_0000000647
PERSON_0000000765,PERSON_0000000059
PERSON_0000000765,PERSON_0000000274
PERSON_0000000765,PERSON_0000000216
PERSON_0000000765,PERSON_0000000687
PERSON_0000000765,PERSON_0000000259
PERSON_0000000765,PERSON_0000000349
PERSON_0000000765,PERSON_0000000271
PERSON_0000000477,PERSON_0000000874
PERSON_0000000477,PERSON_0000000958
PERSON_0000000477,PERSON_0000000955
PERSON_0000000477,PERSON_0000000935
PERSON_0000000477,PERSON_0000000877
PERSON_0000000477,PERSON_0000000785
PERSON_0000000477,PERSON_0000000864
PERSON_0000000477,PERSON_0000000756
PERSON_0000000477,PERSON_0000000741
PERSON_0000000477,PERSON_0000000729
PERSON_0000000477,PERSON_0000000666
PERSON_0000000477,PERSON_0000000617
PERSON_0000000477,PERSON_0000000487
PERSON_0000000477,PERSON_0000000775
PERSON_0000000477,PERSON_0000000460
PERSON_0000000477,PERSON_0000000214
PERSON_0000000477,PERSON_0000000255
PERSON_0000000477,PERSON_0000000392
PERSON_0000000477,PERSON_0000000148
PERSON_0000000477,PERSON_0000000004
PERSON_0000000477,PERSON_0000000355
PERSON_0000000477,PERSON_0000000153
PERSON_0000000912,PERSON_0000000934
PERSON_0000000912,PERSON_0000000959
PERSON_0000000912,PERSON_0000000993
PERSON_0000000912,PERSON_0000000635
PERSON_0000000912,PERSON_0000000184
PERSON_0000000912,PERSON_0000000840
PERSON_0000000912,PERSON_0000000219
PERSON_0000000912,PERSON_0000000160
PERSON_0000000912,PERSON_0000000867
PERSON_0000000912,PERSON_0000000606
PERSON_0000000912,PERSON_0000000307
PERSON_0000000912,PERSON_0000000862
PERSON_0000000912,PERSON_0000000361
PERSON_0000000912,PERSON_0000000775
PERSON_0000000912,PERSON_0000000802
PERSON_0000000912,PERSON_0000000869
PERSON_0000000912,PERSON_0000000209
PERSON_0000000912,PERSON_0000000488
PERSON_0000000912,PERSON_0000000614
PERSON_0000000912,PERSON_0000000365
PERSON_0000000912,PERSON_0000000230
PERSON_0000000912,PERSON_0000000469
PERSON_0000000912,PERSON_0000000204
PERSON_0000000912,PERSON_0000000095
PERSON_0000000912,PERSON_0000000690
PERSON_0000000435,PERSON_0000000880
PERSON_0000000435,PERSON_0000000767
PERSON_0000000435,PERSON_0000000777
PERSON_0000000435,PERSON_0000000725
PERSON_0000000435,PERSON_0000000473
PERSON_0000000435,PERSON_0000000483
PERSON_0000000435,PERSON_0000000478
PERSON_0000000435,PERSON_0000000455
PERSON_0000000435,PERSON_0000000517
PERSON_0000000435,PERSON_0000000023
PERSON_0000000435,PERSON_0000000339
PERSON_0000000435,PERSON_0000000261
PERSON_0000000435,PERSON_0000000253
PERSON_0000000435,PERSON_0000000095
PERSON_0000000814,PERSON_0000000882
PERSON_0000000814,PERSON_0000000959
PERSON_0000000814,PERSON_0000000835
PERSON_0000000814,PERSON_0000000979
PERSON_0000000814,PERSON_0000000297
PERSON_0000000814,PERSON_0000000399
PERSON_0000000814,PERSON_0000000284
PERSON_0000000814,PERSON_0000000380
PERSON_0000000814,PERSON_0000000071
PERSON_0000000814,PERSON_0000000179
PERSON_0000000814,PERSON_0000000064
PERSON_0000000814,PERSON_0000000090
